"","filename","Comparison1","Comparison2","ScatterDiff","LocationDiff","alpha","method"
"290","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",926.08182803198,0.433274977654763,0.75,"MCD"
"291","2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",951.670404490195,0.386950907967972,0.9,"MCD"
"292","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",1844.00364977271,0.301289721072226,NA,NA
"293","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",2.96610983465648,0.0680539101662717,0.51,"MCD"
"294","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",1.09592358868806,0.0374736235314164,0.75,"MCD"
"295","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.166067921077231,0.0275076531387325,0.9,"MCD"
"296","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",9.16202467704407,0.27742409086251,0.51,"PCS"
"297","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",2.7743229714247,0.0967785916092068,0.75,"PCS"
"298","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.682434111018993,0.0171639618467549,0.9,"PCS"
"299","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","Neutral",1844.00364977271,0.301289721072226,NA,NA
"300","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.75",1756.00012623404,0.546838055699153,0.75,"MCD"
"301","2R_R60_1351142986_950_10_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","All","MCD 0.90",1809.74318473699,0.508470210845939,0.9,"MCD"
"302","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",2049.30431005069,0.298365514162771,NA,NA
"303","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",1.68091117312852,0.0739172920942116,0.51,"MCD"
"304","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.771882280109339,0.0450655195341658,0.75,"MCD"
"305","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.159754914110621,0.0297394349847058,0.9,"MCD"
"306","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",14.6850367782586,0.334705111150095,0.51,"PCS"
"307","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.57986546659565,0.102762129127665,0.75,"PCS"
"308","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.05260824302715,0.0230490159562075,0.9,"PCS"
"309","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",2049.30431005069,0.298365514162771,NA,NA
"310","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",1971.52262910353,0.567525319485374,0.75,"MCD"
"311","2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",2013.97374208709,0.511650718013393,0.9,"MCD"
"312","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",5.41805148557469,0.0169136495122474,NA,NA
"313","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.0574217408381115,0.0561402672879312,0.51,"MCD"
"314","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00987980036643387,0.0354989255452646,0.75,"MCD"
"315","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0284689863447466,0.0235440755475772,0.9,"MCD"
"316","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",1.81192646896779,0.242237527721143,0.51,"PCS"
"317","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.784027443661367,0.0875245712156994,0.75,"PCS"
"318","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.313663773667037,0.0219721195018964,0.9,"PCS"
"319","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",5.41805148557469,0.0169136495122474,NA,NA
"320","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",5.76063484432575,0.0985081947600304,0.75,"MCD"
"321","2R_R90_1351142954_453_2_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.90",6.02817620742544,0.0777192204123427,0.9,"MCD"
"322","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1348.54910750696,0.249605428055905,NA,NA
"323","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",2.38195712359795,0.0620509401335749,0.51,"MCD"
"324","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",1.08852560442188,0.0352881385938844,0.75,"MCD"
"325","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.137192467901752,0.0241690835026059,0.9,"MCD"
"326","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",14.4345409314532,0.337923051472486,0.51,"PCS"
"327","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.44085350101403,0.0893128870025107,0.75,"PCS"
"328","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.971532932758572,0.0157589864598188,0.9,"PCS"
"329","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1348.54910750696,0.249605428055905,NA,NA
"330","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",1273.61727109153,0.464139798961371,0.75,"MCD"
"331","2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",1322.10621089883,0.424074924315809,0.9,"MCD"
"332","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",1.46075739669974,0.00950935297007342,NA,NA
"333","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.0191279054769523,0.0615743195832744,0.51,"MCD"
"334","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0144334534542003,0.0419805130026623,0.75,"MCD"
"335","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.051740373920349,0.0297112820141498,0.9,"MCD"
"336","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",1.75001227428153,0.264471509604502,0.51,"PCS"
"337","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.879447166281395,0.0922114842559627,0.75,"PCS"
"338","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.361918802414077,0.0236800614867644,0.9,"PCS"
"339","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",1.46075739669974,0.00950935297007342,NA,NA
"340","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",1.73689688557367,0.0902318090805468,0.75,"MCD"
"341","2R_R90_1351142970_988_6_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.90",2.00626106990895,0.0720172719335564,0.9,"MCD"
"342","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1520.15636159597,0.263961737327138,NA,NA
"343","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",7.21476807099749,0.0399663773894315,0.51,"MCD"
"344","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",2.03140406339941,0.02793346335288,0.75,"MCD"
"345","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.463965270750626,0.0201410706638844,0.9,"MCD"
"346","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",10.7466602343048,0.240994984613355,0.51,"PCS"
"347","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",3.02268043845195,0.0795166158100776,0.75,"PCS"
"348","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.520714934144487,0.0149770482034203,0.9,"PCS"
"349","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1520.15636159597,0.263961737327138,NA,NA
"350","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",1411.98514825508,0.457315604806708,0.75,"MCD"
"351","2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",1468.17219135118,0.426301924265142,0.9,"MCD"
"352","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","All",1.37199954180389,0.00813390029847782,NA,NA
"353","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.054239639005013,0.0603200160742217,0.51,"MCD"
"354","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.00873119280715008,0.0406777075957165,0.75,"MCD"
"355","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0393128972803236,0.0276823132626407,0.9,"MCD"
"356","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",1.64841797237662,0.210088233315464,0.51,"PCS"
"357","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.805282319808844,0.0807741891248346,0.75,"PCS"
"358","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.332082243884494,0.0206722838097434,0.9,"PCS"
"359","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","Neutral",1.37199954180389,0.00813390029847782,NA,NA
"360","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.75",1.53203041008625,0.0830700286698905,0.75,"MCD"
"361","2R_R90_1351142986_950_10_NumPops=90_NumInd=6Bayenv2LFMMpca.Cpval","All","MCD 0.90",1.77660392388599,0.0641172282501482,0.9,"MCD"
"362","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",495.551586693937,0.198496480767989,NA,NA
"363","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.18827656056388,0.0527068579380788,0.51,"MCD"
"364","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0732521144590778,0.0308131741576278,0.75,"MCD"
"365","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0314049374265387,0.0183782455065287,0.9,"MCD"
"366","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",0.609103016130317,0.244900561031757,0.51,"PCS"
"367","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.201420629835127,0.0704808521426602,0.75,"PCS"
"368","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.06123864532746,0.0164855652205403,0.9,"PCS"
"369","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",495.551586693937,0.198496480767989,NA,NA
"370","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",485.999944792942,0.338617786617389,0.75,"MCD"
"371","IBD_R30_1351142954_453_3_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",490.763553210093,0.303708818347701,0.9,"MCD"
"372","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",990.921092104111,0.273157344858353,NA,NA
"373","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",27.0936623620352,0.157121672355035,0.51,"MCD"
"374","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",8.07179007083296,0.108519789889608,0.75,"MCD"
"375","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",1.50950019177329,0.0660379829693601,0.9,"MCD"
"376","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",13.8579058415869,0.577221972307551,0.51,"PCS"
"377","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.53958607181859,0.182104439655804,0.75,"PCS"
"378","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.16080213924016,0.0408875599150036,0.9,"PCS"
"379","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",990.921092104111,0.273157344858353,NA,NA
"380","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",821.940309303644,0.716451859040058,0.75,"MCD"
"381","IBD_R30_1351142954_453_3_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.90",916.545375753952,0.602245765962728,0.9,"MCD"
"382","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",486.191749581125,0.19621550767928,NA,NA
"383","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.18119283427256,0.0591260344799288,0.51,"MCD"
"384","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0750300768732845,0.0325386408310637,0.75,"MCD"
"385","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0189281546816413,0.0195047245176364,0.9,"MCD"
"386","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",0.739602272962278,0.238331102168244,0.51,"PCS"
"387","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.193299508962469,0.065163226611969,0.75,"PCS"
"388","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.0470808816038991,0.0135293935274224,0.9,"PCS"
"389","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",486.191749581125,0.19621550767928,NA,NA
"390","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",474.894720827978,0.342501623175452,0.75,"MCD"
"391","IBD_R30_1351142970_988_7_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",481.077334733502,0.312251492077939,0.9,"MCD"
"392","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",856.127623190995,0.262277596021889,NA,NA
"393","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",31.1647913832409,0.1137899594326,0.51,"MCD"
"394","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",7.30822081541662,0.0934501726377991,0.75,"MCD"
"395","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",1.28836825810983,0.060751093127397,0.9,"MCD"
"396","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",12.0483430129997,0.369583323556792,0.51,"PCS"
"397","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.10315590862543,0.14205947290026,0.75,"PCS"
"398","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.17045011813566,0.0376728983384562,0.9,"PCS"
"399","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",856.127623190995,0.262277596021889,NA,NA
"400","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",706.107897480748,0.656190074348886,0.75,"MCD"
"401","IBD_R30_1351142970_988_7_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.90",791.853475723552,0.568176962289044,0.9,"MCD"
"402","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",350.647352322705,0.16873328519112,NA,NA
"403","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",0.0856601624192492,0.0741294724139597,0.51,"MCD"
"404","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.0480822185445135,0.0434014779543445,0.75,"MCD"
"405","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.0129834714840728,0.0229443477641735,0.9,"MCD"
"406","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",0.858369306781393,0.268274195736705,0.51,"PCS"
"407","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.294652943771776,0.0850859803468659,0.75,"PCS"
"408","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.0830692011404195,0.0183626085967361,0.9,"PCS"
"409","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",350.647352322705,0.16873328519112,NA,NA
"410","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",344.407445534553,0.346150594555886,0.75,"MCD"
"411","IBD_R30_1351142986_950_11_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",349.010193935341,0.294343845822613,0.9,"MCD"
"412","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","All",949.471965729332,0.266909781720283,NA,NA
"413","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",25.0103324572379,0.160803476249513,0.51,"MCD"
"414","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",8.39430519359708,0.0933014495363,0.75,"MCD"
"415","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",1.30056932961294,0.0695947482485528,0.9,"MCD"
"416","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",16.4858017855217,0.508816744425316,0.51,"PCS"
"417","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",4.44757744039281,0.16391201302115,0.75,"PCS"
"418","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",1.26045116594187,0.0402962799840769,0.9,"PCS"
"419","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","Neutral",949.471965729332,0.266909781720283,NA,NA
"420","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.75",780.482669841556,0.662614555583753,0.75,"MCD"
"421","IBD_R30_1351142986_950_11_NumPops=30_NumInd=60Bayenv2LFMMpca.Cpval","All","MCD 0.90",881.698921372074,0.602243152368237,0.9,"MCD"
"422","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","All",1035.81079052364,0.289771445359804,NA,NA
"423","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",2.06281239670261,0.0715635398971494,0.51,"MCD"
"424","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.75",0.766200583873085,0.0432657570463944,0.75,"MCD"
"425","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","MCD 0.90",0.238834583765688,0.0251363553097574,0.9,"MCD"
"426","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.51",3.26848459966675,0.324588165506386,0.51,"PCS"
"427","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.75",0.916371406119367,0.0955068865149414,0.75,"PCS"
"428","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","Neutral","PCS 0.90",0.193435619952649,0.0194330253457734,0.9,"PCS"
"429","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","Neutral",1035.81079052364,0.289771445359804,NA,NA
"430","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.75",980.804694485905,0.526368752924561,0.75,"MCD"
"431","IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval","All","MCD 0.90",1005.19745912699,0.466671416043396,0.9,"MCD"
"432","IBD_R60_1351142954_453_3_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","All",1144.95473416451,0.303286248693394,NA,NA
"433","IBD_R60_1351142954_453_3_NumPops=60_NumInd=30Bayenv2LFMMpca.Cpval","Neutral","MCD 0.51",18.6418547648586,0.098394150956484,0.51,"MCD"
